Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"openBrowser("""")",Chrome 125.0.0.0,,,01-06-2024 00:20:08,01-06-2024 00:20:11,2.901s,PASSED
"navigateToUrl(""https://sutrixgroup.com/en/"")",Chrome 125.0.0.0,,,01-06-2024 00:20:11,01-06-2024 00:20:14,3.146s,PASSED
"click(findTestObject(""Object Repository/Sutrix/Page_Sutrix Group  Global System Integrator/button_Accept all""))",Chrome 125.0.0.0,,,01-06-2024 00:20:14,01-06-2024 00:20:16,1.798s,PASSED
"click(findTestObject(""Object Repository/Sutrix/Page_Sutrix Group  Global System Integrator/div_Build Compelling ExperiencesWith over 2_5e97cc""))",Chrome 125.0.0.0,,,01-06-2024 00:20:16,01-06-2024 00:20:16,0.799s,PASSED
"click(findTestObject(""Object Repository/Sutrix/Page_Sutrix Group  Global System Integrator/button_Contact Us_btn btn-scroll-to""))",Chrome 125.0.0.0,,,01-06-2024 00:20:16,01-06-2024 00:20:17,0.535s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,01-06-2024 00:20:17,01-06-2024 00:20:19,2.294s,PASSED
,,,,,,,
Test Cases/Sutrix/check-visit-japans-site,Chrome 125.0.0.0,,,01-06-2024 00:22:16,01-06-2024 00:22:54,38.355s,FAILED
"openBrowser("""")",Chrome 125.0.0.0,,,01-06-2024 00:22:16,01-06-2024 00:22:18,1.870s,PASSED
"navigateToUrl(""https://sutrixgroup.com/en/"")",Chrome 125.0.0.0,,,01-06-2024 00:22:18,01-06-2024 00:22:21,2.564s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/Sutrix/Page_Sutrix Group  Global System Integrator/a_Visit Japan Site""), 0)",Chrome 125.0.0.0,,,01-06-2024 00:22:21,01-06-2024 00:22:54,32.998s,PASSED
"click(findTestObject(""Object Repository/Sutrix/Page_Sutrix Group  Global System Integrator/a_Visit Japan Site""))",Chrome 125.0.0.0,,,01-06-2024 00:22:54,01-06-2024 00:22:54,0.875s,FAILED
,,,,,,,
Test Cases/Sutrix/click-approaches,Chrome 125.0.0.0,,,01-06-2024 00:24:50,01-06-2024 00:25:27,37.359s,FAILED
"openBrowser("""")",Chrome 125.0.0.0,,,01-06-2024 00:24:50,01-06-2024 00:24:52,1.903s,PASSED
"navigateToUrl(""https://sutrixgroup.com/en/"")",Chrome 125.0.0.0,,,01-06-2024 00:24:52,01-06-2024 00:24:54,2.745s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/Sutrix/Page_Sutrix Group  Global System Integrator/a_Approach""), 0)",Chrome 125.0.0.0,,,01-06-2024 00:24:54,01-06-2024 00:25:26,32.043s,PASSED
"click(findTestObject(""Object Repository/Sutrix/Page_Sutrix Group  Global System Integrator/a_Approach""))",Chrome 125.0.0.0,,,01-06-2024 00:25:26,01-06-2024 00:25:27,0.626s,FAILED
,,,,,,,
Test Cases/Sutrix/click-service,Chrome 125.0.0.0,,,01-06-2024 00:25:27,01-06-2024 00:25:34,7.056s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,01-06-2024 00:25:27,01-06-2024 00:25:29,1.934s,PASSED
"navigateToUrl(""https://sutrixgroup.com/en/"")",Chrome 125.0.0.0,,,01-06-2024 00:25:29,01-06-2024 00:25:34,4.705s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,01-06-2024 00:25:34,01-06-2024 00:25:34,0.247s,PASSED
,,,,,,,
Test Cases/Sutrix/click-work,Chrome 125.0.0.0,,,01-06-2024 00:25:54,01-06-2024 00:26:00,5.963s,FAILED
"openBrowser("""")",Chrome 125.0.0.0,,,01-06-2024 00:25:54,01-06-2024 00:25:56,1.637s,PASSED
"navigateToUrl(""https://sutrixgroup.com/en/"")",Chrome 125.0.0.0,,,01-06-2024 00:25:56,01-06-2024 00:25:58,2.609s,PASSED
"click(findTestObject(""Object Repository/Sutrix/Page_Sutrix Group  Global System Integrator/a_Work""))",Chrome 125.0.0.0,,,01-06-2024 00:25:58,01-06-2024 00:26:00,1.683s,FAILED
,,,,,,,
Test Cases/Sutrix/partner-click,Chrome 125.0.0.0,,,01-06-2024 00:26:17,01-06-2024 00:26:22,5.168s,FAILED
"openBrowser("""")",Chrome 125.0.0.0,,,01-06-2024 00:26:17,01-06-2024 00:26:18,1.257s,PASSED
"navigateToUrl(""https://sutrixgroup.com/en/"")",Chrome 125.0.0.0,,,01-06-2024 00:26:18,01-06-2024 00:26:21,2.433s,PASSED
"click(findTestObject(""Object Repository/Sutrix/Page_Sutrix Group  Global System Integrator/a_Partnerships""))",Chrome 125.0.0.0,,,01-06-2024 00:26:21,01-06-2024 00:26:22,1.458s,FAILED
