Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 21:44:41,28-05-2024 21:44:42,0.921s,PASSED
,,,,,,,
Test Cases/DDV/check-left-menu,Chrome 125.0.0.0,,,28-05-2024 21:44:42,28-05-2024 21:44:54,11.945s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 21:44:42,28-05-2024 21:44:44,1.735s,PASSED
"navigateToUrl(""https://didongviet.vn/"")",Chrome 125.0.0.0,,,28-05-2024 21:44:44,28-05-2024 21:44:44,0.341s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/DDV/Page_Didongviet.vn - in thoi, Tablet, ng h,_4e2c42/div_in thoiApple (AAR)Laptop  TabletMy c gi_2921c4""))",Chrome 125.0.0.0,,,28-05-2024 21:44:44,28-05-2024 21:44:52,7.813s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 21:44:52,28-05-2024 21:44:54,1.858s,PASSED
,,,,,,,
Test Cases/DDV/check-logo-available,Chrome 125.0.0.0,,,28-05-2024 21:44:54,28-05-2024 21:45:06,12.716s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 21:44:54,28-05-2024 21:44:56,2.011s,PASSED
"navigateToUrl(""https://didongviet.vn/"")",Chrome 125.0.0.0,,,28-05-2024 21:44:56,28-05-2024 21:45:04,7.549s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/DDV/Page_Didongviet.vn - in thoi, Tablet, ng h,_4e2c42/img""))",Chrome 125.0.0.0,,,28-05-2024 21:45:04,28-05-2024 21:45:06,2.157s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 21:45:06,28-05-2024 21:45:06,0.634s,PASSED
,,,,,,,
Test Cases/DDV/check-main-banner,Chrome 125.0.0.0,,,28-05-2024 21:45:06,28-05-2024 21:45:17,10.539s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 21:45:06,28-05-2024 21:45:08,1.843s,PASSED
"navigateToUrl(""https://didongviet.vn/"")",Chrome 125.0.0.0,,,28-05-2024 21:45:08,28-05-2024 21:45:15,6.449s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/DDV/Page_Didongviet.vn - in thoi, Tablet, ng h,_4e2c42/div_in thoiApple (AAR)Laptop  TabletMy c gi_2921c4""))",Chrome 125.0.0.0,,,28-05-2024 21:45:15,28-05-2024 21:45:16,1.740s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 21:45:16,28-05-2024 21:45:17,0.446s,PASSED
,,,,,,,
Test Cases/DDV/check-others-show-room,Chrome 125.0.0.0,,,28-05-2024 21:45:17,28-05-2024 21:45:32,15.001s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 21:45:17,28-05-2024 21:45:19,2.074s,PASSED
"navigateToUrl(""https://didongviet.vn/"")",Chrome 125.0.0.0,,,28-05-2024 21:45:19,28-05-2024 21:45:28,8.804s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/DDV/Page_Didongviet.vn - in thoi, Tablet, ng h,_4e2c42/div_Oppo  Xiaomi  realme  HONOR Chnh HngOPP_34c939""))",Chrome 125.0.0.0,,,28-05-2024 21:45:28,28-05-2024 21:45:31,2.572s,PASSED
"verifyElementText(findTestObject(""Object Repository/DDV/Page_Didongviet.vn - in thoi, Tablet, ng h,_4e2c42/a_Oppo  Xiaomi  realme  HONOR Chnh Hng""), ""Oppo | Xiaomi | realme | HONOR Chính Hãng"")",Chrome 125.0.0.0,,,28-05-2024 21:45:31,28-05-2024 21:45:31,0.791s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 21:45:31,28-05-2024 21:45:32,0.547s,PASSED
,,,,,,,
Test Cases/DDV/check-page-can-connect,Chrome 125.0.0.0,,,28-05-2024 21:45:32,28-05-2024 21:45:42,10.433s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 21:45:32,28-05-2024 21:45:33,1.022s,PASSED
"navigateToUrl(""https://didongviet.vn/"")",Chrome 125.0.0.0,,,28-05-2024 21:45:33,28-05-2024 21:45:40,6.852s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/DDV/Page_Didongviet.vn - in thoi, Tablet, ng h,_4e2c42/div_iPhone 15 Pro MaxGalaxy S24 UltraXiaomi_875374""))",Chrome 125.0.0.0,,,28-05-2024 21:45:40,28-05-2024 21:45:42,1.579s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 21:45:42,28-05-2024 21:45:42,0.826s,PASSED
,,,,,,,
Test Cases/DDV/check-right-side-bar,Chrome 125.0.0.0,,,28-05-2024 21:45:42,28-05-2024 21:45:52,9.582s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 21:45:43,28-05-2024 21:45:44,1.668s,PASSED
"navigateToUrl(""https://didongviet.vn/"")",Chrome 125.0.0.0,,,28-05-2024 21:45:44,28-05-2024 21:45:50,6.085s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/DDV/Page_Didongviet.vn - in thoi, Tablet, ng h,_4e2c42/div_ng k_flex h-full flex-col justify-betwe_6cc556""))",Chrome 125.0.0.0,,,28-05-2024 21:45:50,28-05-2024 21:45:51,1.195s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 21:45:51,28-05-2024 21:45:52,0.424s,PASSED
,,,,,,,
Test Cases/DDV/check-samsung,Chrome 125.0.0.0,,,28-05-2024 21:45:52,28-05-2024 21:46:04,12.088s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 21:45:52,28-05-2024 21:45:53,1.024s,PASSED
"navigateToUrl(""https://didongviet.vn/"")",Chrome 125.0.0.0,,,28-05-2024 21:45:53,28-05-2024 21:45:59,5.669s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/DDV/Page_Didongviet.vn - in thoi, Tablet, ng h,_4e2c42/div_Samsung Chnh HngGalaxy Z Flip5Galaxy Z _6d232a""))",Chrome 125.0.0.0,,,28-05-2024 21:45:59,28-05-2024 21:46:01,2.090s,PASSED
"verifyElementText(findTestObject(""Object Repository/DDV/Page_Didongviet.vn - in thoi, Tablet, ng h,_4e2c42/a_Samsung Chnh Hng""), ""Samsung Chính Hãng"")",Chrome 125.0.0.0,,,28-05-2024 21:46:01,28-05-2024 21:46:03,1.704s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 21:46:03,28-05-2024 21:46:04,1.476s,PASSED
,,,,,,,
Test Cases/DDV/check-show-room,Chrome 125.0.0.0,,,28-05-2024 21:46:04,28-05-2024 21:46:18,14.431s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 21:46:04,28-05-2024 21:46:06,1.691s,PASSED
"navigateToUrl(""https://didongviet.vn/"")",Chrome 125.0.0.0,,,28-05-2024 21:46:06,28-05-2024 21:46:06,0.190s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/DDV/Page_Didongviet.vn - in thoi, Tablet, ng h,_4e2c42/div_iPhone VNA Chnh ThngiPhone 15 SeriesiPh_f6f959""), 0)",Chrome 125.0.0.0,,,28-05-2024 21:46:06,28-05-2024 21:46:16,10.169s,PASSED
"verifyElementText(findTestObject(""Object Repository/DDV/Page_Didongviet.vn - in thoi, Tablet, ng h,_4e2c42/a_iPhone VNA Chnh Thng""), ""iPhone VN/A Chính Thống"")",Chrome 125.0.0.0,,,28-05-2024 21:46:16,28-05-2024 21:46:17,0.915s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 21:46:17,28-05-2024 21:46:18,1.187s,PASSED
