Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 22:08:00,28-05-2024 22:08:01,1.114s,PASSED
"navigateToUrl(""https://fptsoftware.com/"")",Chrome 125.0.0.0,,,28-05-2024 22:08:01,28-05-2024 22:08:17,16.463s,PASSED
"click(findTestObject(""FPT/Page_FPT Software  Leading in Digital trans_9e9e5c/a_Industries""))",Chrome 125.0.0.0,,,28-05-2024 22:08:17,28-05-2024 22:08:49,31.595s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 22:08:49,28-05-2024 22:08:49,0.325s,PASSED
,,,,,,,
Test Cases/FPT-TC13-Verify-LearnMore-Clickable,Chrome 125.0.0.0,,,28-05-2024 22:11:37,28-05-2024 22:12:30,53.086s,FAILED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 22:11:37,28-05-2024 22:11:38,1.021s,PASSED
"navigateToUrl(""https://fptsoftware.com/"")",Chrome 125.0.0.0,,,28-05-2024 22:11:38,28-05-2024 22:11:58,20.179s,PASSED
"click(findTestObject(""Object Repository/FPT/Page_FPT Software  Leading in Digital trans_9e9e5c/a_Learn more""))",Chrome 125.0.0.0,,,28-05-2024 22:11:58,28-05-2024 22:12:30,31.863s,FAILED
,,,,,,,
Test Cases/FPT-TC11-Verify-Event-Clickable,Chrome 125.0.0.0,,,28-05-2024 22:15:01,28-05-2024 22:15:51,49.433s,FAILED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 22:15:01,28-05-2024 22:15:02,0.935s,PASSED
"navigateToUrl(""https://fptsoftware.com/"")",Chrome 125.0.0.0,,,28-05-2024 22:15:02,28-05-2024 22:15:19,16.397s,PASSED
"click(findTestObject(""Object Repository/FPT/Page_FPT Software  Leading in Digital trans_9e9e5c/a_Events""))",Chrome 125.0.0.0,,,28-05-2024 22:15:19,28-05-2024 22:15:51,32.085s,FAILED
,,,,,,,
Test Cases/FPT-TC12-Verify-Mission-Clickable,Chrome 125.0.0.0,,,28-05-2024 22:15:51,28-05-2024 22:16:51,1m - 0.421s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 22:15:51,28-05-2024 22:15:52,1.013s,PASSED
"navigateToUrl(""https://fptsoftware.com/"")",Chrome 125.0.0.0,,,28-05-2024 22:15:52,28-05-2024 22:16:19,27.406s,PASSED
"click(findTestObject(""FPT/Page_FPT Software  Leading in Digital trans_9e9e5c/a_Industries""))",Chrome 125.0.0.0,,,28-05-2024 22:16:19,28-05-2024 22:16:51,31.683s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 22:16:51,28-05-2024 22:16:51,0.299s,PASSED
,,,,,,,
Test Cases/FPT-TC10-Verify-Copyright,Chrome 125.0.0.0,,,28-05-2024 22:19:30,28-05-2024 22:20:22,51.133s,FAILED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 22:19:30,28-05-2024 22:19:32,1.436s,PASSED
"navigateToUrl(""https://fptsoftware.com/"")",Chrome 125.0.0.0,,,28-05-2024 22:19:32,28-05-2024 22:19:49,16.984s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/FPT/Page_FPT Software  Leading in Digital trans_9e9e5c/div_Copyright  2023 FPTSoftware""))",Chrome 125.0.0.0,,,28-05-2024 22:19:49,28-05-2024 22:20:22,32.690s,FAILED
,,,,,,,
Test Cases/FPT-TC09-Industries-Clickable,Chrome 125.0.0.0,,,28-05-2024 22:20:22,28-05-2024 22:21:12,50.589s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 22:20:22,28-05-2024 22:20:23,1.112s,PASSED
"navigateToUrl(""https://fptsoftware.com/"")",Chrome 125.0.0.0,,,28-05-2024 22:20:23,28-05-2024 22:20:40,17.154s,PASSED
"click(findTestObject(""Object Repository/FPT/Page_FPT Software  Leading in Digital trans_9e9e5c/a_Industries""))",Chrome 125.0.0.0,,,28-05-2024 22:20:40,28-05-2024 22:21:12,31.713s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 22:21:12,28-05-2024 22:21:12,0.515s,PASSED
,,,,,,,
Test Cases/FPT-TC08-Verify-Services-Clickable,Chrome 125.0.0.0,,,28-05-2024 22:21:12,28-05-2024 22:22:00,47.917s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 22:21:12,28-05-2024 22:21:13,0.971s,PASSED
"navigateToUrl(""https://fptsoftware.com/"")",Chrome 125.0.0.0,,,28-05-2024 22:21:13,28-05-2024 22:21:25,11.845s,PASSED
"click(findTestObject(""Object Repository/FPT/Page_FPT Software  Leading in Digital trans_9e9e5c/a_Services""))",Chrome 125.0.0.0,,,28-05-2024 22:21:25,28-05-2024 22:22:00,34.860s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 22:22:00,28-05-2024 22:22:00,0.192s,PASSED
,,,,,,,
Test Cases/FPT-TC07-Verify-AboutUS-Clickable,Chrome 125.0.0.0,,,28-05-2024 22:24:41,28-05-2024 22:25:31,49.280s,FAILED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 22:24:41,28-05-2024 22:24:42,1.001s,PASSED
"navigateToUrl(""https://fptsoftware.com/"")",Chrome 125.0.0.0,,,28-05-2024 22:24:42,28-05-2024 22:24:55,12.030s,PASSED
"click(findTestObject(""Object Repository/FPT/Page_FPT Software  Leading in Digital trans_9e9e5c/a_About Us""))",Chrome 125.0.0.0,,,28-05-2024 22:24:55,28-05-2024 22:25:31,36.228s,FAILED
